EXTENT_CODE,EXTENT_NAME,EXTENT_DESCRIPTION,BBOX_SOUTH_BOUND_LAT,BBOX_WEST_BOUND_LON,BBOX_NORTH_BOUND_LAT,BBOX_EAST_BOUND_LON,ISO_A2_CODE,ISO_A3_CODE,ISO_N_CODE,VERTICAL_EXTENT_MIN,VERTICAL_EXTENT_MAX,VERTICAL_EXTENT_CRS_CODE,TEMPORAL_EXTENT_BEGIN,TEMPORAL_EXTENT_END,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,DEPRECATED
3525,"Canada - 66°W to 60°W","Canada between 66°W and 60°W onshore and offshore - New Brunswick, Labrador, Nova Scotia, Nunavut, Prince Edward Island, Quebec.",4.0039999999999999e+01,-6.6000000000000000e+01,8.4000000000000000e+01,-6.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","08/17/11 00:00:00","2008.045 2011.064 2011.069",0
3526,"Canada - 108°W to 102°W","Canada between 108°W and 102°W onshore and offshore - Northwest Territories, Nunavut, Saskatchewan.",4.8990000000000002e+01,-1.0800000000000000e+02,8.4000000000000000e+01,-1.0200000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.064 2014.015",0
3527,"Canada - 114°W to 108°W","Canada between 114°W and 108°W onshore and offshore - Alberta, Northwest Territories, Nunavut, Saskatchewan.",4.8990000000000002e+01,-1.1400000000000000e+02,8.4000000000000000e+01,-1.0800000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.064 2014.015",0
3528,"Canada - 120°W to 114°W","Canada between 120°W and 114°W onshore and offshore - Alberta, British Columbia, Northwest Territories, Nunavut.",4.8990000000000002e+01,-1.2000000000000000e+02,8.3500000000000000e+01,-1.1400000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.064 2014.015",0
3540,"Canada - Alberta - west of 118.5°W","Canada - Alberta - west of 118°30' W.",5.2880000000000003e+01,-1.2000000000000000e+02,6.0000000000000000e+01,-1.1850000000000000e+02,,,,,,,,,,"OGP","EPSG","07/27/11 00:00:00","2008.045 2011.064",0
3541,"Canada - Alberta - 118.5°W to 115.5°W","Canada - Alberta - between 118°30'W and 115°30' W.",5.0770000000000003e+01,-1.1850000000000000e+02,6.0000000000000000e+01,-1.1550000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.064 2014.015",0
3542,"Canada - Alberta - 115.5°W to 112.5°W","Canada - Alberta - between 115°30'W and 112°30'W.",4.8990000000000002e+01,-1.1550000000000000e+02,6.0000000000000000e+01,-1.1250000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2014.015",0
3543,"Canada - Alberta - east of 112.5°W","Canada - Alberta - east of 112°30'W.",4.8990000000000002e+01,-1.1250000000000000e+02,6.0000000000000000e+01,-1.0998000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2014.015",0
3619,"Brazil - Distrito Federal","Brazil - Distrito Federal.",-1.5940000000000000e+01,-4.8100000000000001e+01,-1.5369999999999999e+01,-4.7100000000000001e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.021 2011.037 2014.013",0
3692,"Brazil - Reconcavo and Jacuipe","Brazil - offshore - Reconcavo and Jacuipe basins.",-1.3570000000000000e+01,-3.9090000000000003e+01,-1.1180000000000000e+01,-3.5310000000000002e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3693,"Brazil - Tucano and Jatoba","Brazil - Tucano North, Tucano Central, Tucano South and Jatoba basins.",-1.2270000000000000e+01,-3.9140000000000001e+01,-8.3900000000000006e+00,-3.7090000000000003e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3696,"Brazil - Sergipe and Alagoas","Brazil - offshore - Sergipe and Alagoas basins.",-1.3580000000000000e+01,-3.7340000000000003e+01,-8.7300000000000004e+00,-3.2009999999999998e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3697,"Brazil - Paraiba-Pernambuco","Brazil - offshore - Paraiba-Pernambuco basin.",-1.0170000000000000e+01,-3.5100000000000001e+01,-4.5999999999999996e+00,-2.9129999999999999e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3698,"Brazil - Potiguar, Ceara and Barreirinhas","Brazil - offshore - Potiguar, Ceara and Barreirinhas basins.",-6.5000000000000000e+00,-4.4789999999999999e+01,4.2599999999999998e+00,-2.6000000000000000e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3699,"Brazil - Cumuruxatiba, Jequitinhonha and Camamu-Almada","Brazil - offshore - Cumuruxatiba, Jequitinhonha and Camamu-Almada basins.",-1.7699999999999999e+01,-3.9219999999999999e+01,-1.3010000000000000e+01,-3.4600000000000001e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3700,"Brazil - Santos and Pelotas","Brazil - offshore - Santos and Pelotas basins.",-3.5710000000000001e+01,-5.3380000000000003e+01,-2.2660000000000000e+01,-4.0200000000000003e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.013",0
3842,"Brazil - east of 30°W","Brazil - east of 30°W, northern and southern hemispheres, onshore and offshore.",-2.3859999999999999e+01,-3.0000000000000000e+01,4.2599999999999998e+00,-2.5280000000000001e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2012.070 2014.012",0
3845,"Brazil - SAD69","Brazil - onshore southeast of a line beginning at the intersection of the 54°W meridian with the northern national boundary then running southwards to 5°S, 54°W, southwestwards to 10°S, 60°W, and southwards to the national boundary. Offshore within 370km of the mainland.",-3.5710000000000001e+01,-6.0570000000000000e+01,7.0400000000000000e+00,-2.9030000000000001e+01,,,,,,,,,,"OGP","EPSG","05/09/11 00:00:00","2011.021 2011.037 2012.070",1
3865,"Canada - Labrador - 66°W to 63°W","Canada - Labrador - 66°W to 63°W.",5.1579999999999998e+01,-6.6000000000000000e+01,6.0520000000000003e+01,-6.3000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.051 2011.064 2014.012",0
3874,"Brazil - Corrego Alegre 1961","Brazil - onshore - between 18°S and 27°30'S, also east of 54°W between 15°S and 18°S.",-2.7500000000000000e+01,-5.8159999999999997e+01,-1.4990000000000000e+01,-3.8820000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.053 2014.012",0
3875,"Canada - Labrador - 63°W to 60°W","Canada - Labrador between 63°W and 60°W.",5.2000000000000000e+01,-6.3000000000000000e+01,5.8920000000000002e+01,-6.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","06/18/11 00:00:00","2011.051",0
1064,"Central African Republic","Central African Republic.",2.2200000000000002e+00,1.4410000000000000e+01,1.1010000000000000e+01,2.7460000000000001e+01,"CF","CAF",140,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2012.049 2014.025",0
1065,"Chad","Chad.",7.4500000000000002e+00,1.3460000000000001e+01,2.3460000000000001e+01,2.4010000000000002e+01,"TD","TCD",148,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","01/14/19 00:00:00","2002.341 2006.540 2012.049 2014.025 2018.064",0
1066,"Chile","Chile - onshore and offshore. Includes Easter Island, Juan Fernandez Islands, San Felix, and Sala y Gomez.",-5.9869999999999997e+01,-1.1320999999999999e+02,-1.7500000000000000e+01,-6.5719999999999999e+01,"CL","CHL",152,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2011.037 2014.025",0
1067,"China","China - onshore and offshore.",1.6699999999999999e+01,7.3620000000000005e+01,5.3560000000000002e+01,1.3477000000000001e+02,"CN","CHN",156,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","10/14/19 00:00:00","2002.341 2005.890 2012.050 2014.025 2017.008 2019.076",0
1335,"Caribbean - Puerto Rico and Virgin Islands - onshore","Puerto Rico, US Virgin Islands and British Virgin Islands - onshore.",1.7620000000000001e+01,-6.7969999999999999e+01,1.8780000000000001e+01,-6.4250000000000000e+01,,,,,,,,,"This area is an aggregation of discontinuous areas codes 3294, 3329 and 3330.","OGP","EPSG","05/01/14 00:00:00","2009.063 2011.068 2014.024",0
1367,"Canada - Ontario","Canada - Ontario.",4.1670000000000002e+01,-9.5159999999999997e+01,5.6899999999999999e+01,-7.4349999999999994e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.068 2014.024",0
1368,"Canada - Quebec","Canada - Quebec.",4.4990000000000002e+01,-7.9849999999999994e+01,6.2619999999999997e+01,-5.7100000000000001e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.069 2014.024",0
1420,"Canada - Quebec - east of 57°W","Canada - Quebec - east of 57°W.",4.6600000000000001e+01,-5.7000000000000000e+01,5.3759999999999998e+01,-5.4000000000000000e+01,,,,,,,,,,"OGP","EPSG","06/23/08 00:00:00","2008.045 2011.051",1
1421,"Canada - Quebec - 60°W to 57°W","Canada - Quebec - between 60°W and 57°W.",5.0100000000000001e+01,-6.0000000000000000e+01,5.2000000000000000e+01,-5.7100000000000001e+01,,,,,,,,,,"OGP","EPSG","07/05/08 00:00:00","2008.045 2008.054 2011.051",1
1422,"Canada - Quebec - 63°W to 60°W","Canada - Quebec - between 63°W and 60°W.",4.7159999999999997e+01,-6.3000000000000000e+01,5.2009999999999998e+01,-6.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.068 2014.023",0
1423,"Canada - Quebec - 66°W to 63°W","Canada - Quebec - between 66°W and 63°W.",4.7950000000000003e+01,-6.6000000000000000e+01,6.0420000000000002e+01,-6.3000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.068 2014.023",0
1424,"Canada - Quebec - 69°W to 66°W","Canada - Quebec - between 69°W and 66°W.",4.7310000000000002e+01,-6.9000000000000000e+01,5.9000000000000000e+01,-6.6000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.068 2014.023",0
1425,"Canada - Quebec - 72°W to 69°W","Canada - Quebec - between 72°W and 69°W.",4.5009999999999998e+01,-7.2000000000000000e+01,6.1799999999999997e+01,-6.9000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.068 2014.023",0
1426,"Canada - Quebec - 75°W to 72°W","Canada - Quebec - between 75°W and 72°W.",4.4990000000000002e+01,-7.5000000000000000e+01,6.2530000000000001e+01,-7.2000000000000000e+01,,,,,,,,,,"OGP","EPSG","08/17/11 00:00:00","2008.045 2008.054 2011.069",0
1427,"Canada - Quebec - 78°W to 75°W","Canada - Quebec - between 78°W and 75°W.",4.5369999999999997e+01,-7.8000000000000000e+01,6.2619999999999997e+01,-7.5000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.068 2011.069 2014.023",0
1428,"Canada - Quebec - west of 78°W","Canada - Quebec - west of 78°W.",4.6229999999999997e+01,-7.9849999999999994e+01,6.2450000000000003e+01,-7.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2011.069 2014.023",0
1429,"Canada - Ontario - east of 75°W","Canada - Ontario - east of 75°W.",4.4979999999999997e+01,-7.5000000000000000e+01,4.5649999999999999e+01,-7.4349999999999994e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1430,"Canada - Ontario - 78°W to 75°W","Canada - Ontario - between 78°W and 75°W.",4.3630000000000003e+01,-7.8000000000000000e+01,4.6250000000000000e+01,-7.5000000000000000e+01,,,,,,,,,,"OGP","EPSG","07/27/11 00:00:00","2008.045 2011.068",0
1431,"Canada - Ontario - MTM zone 10","Canada - Ontario - between 81°W and 78°W: south of 46°N in area to west of 80°15'W, south of 47°N in area between 80°15'W and 79°30'W, entire province between 79°30'W and 78°W.",4.2259999999999998e+01,-8.1000000000000000e+01,4.7329999999999998e+01,-7.7989999999999995e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2004.540 2008.045 2011.069 2014.023",0
1432,"Canada - Ontario - MTM zone 11","Canada - Ontario - south of 46°N and west of 81°W.",4.1670000000000002e+01,-8.3599999999999994e+01,4.6000000000000000e+01,-8.1000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1433,"Canada - Ontario - MTM zone 12","Canada - Ontario - between 82°30'W and 79°30'W: north of 46°N in area between 82°30'W and 80°15'W, north of 47°N in area between 80°15'W and 79°30'W.",4.6000000000000000e+01,-8.2500000000000000e+01,5.5210000000000001e+01,-7.9500000000000000e+01,,,,,,,,,,"OGP","EPSG","07/27/11 00:00:00","2004.540 2008.045 2011.068",0
1434,"Canada - Ontario - MTM zone 13","Canada - Ontario - between 85°30'W and 82°30'W and north of 46°N.",4.6000000000000000e+01,-8.5500000000000000e+01,5.5590000000000003e+01,-8.2500000000000000e+01,,,,,,,,,,"OGP","EPSG","07/27/11 00:00:00","2008.045 2011.068",0
1435,"Canada - Ontario - 88.5°W to 85.5°W","Canada - Ontario - between 88°30'W and 85°30'W.",4.7170000000000002e+01,-8.8500000000000000e+01,5.6700000000000003e+01,-8.5500000000000000e+01,,,,,,,,,,"OGP","EPSG","07/27/11 00:00:00","2008.045 2011.068",0
1436,"Canada - Ontario - 91.5°W to 88.5°W","Canada - Ontario - between 91°30'W and 88°30'W.",4.7969999999999999e+01,-9.1500000000000000e+01,5.6899999999999999e+01,-8.8500000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1437,"Canada - Ontario - 94.5°W to 91.5°W","Canada - Ontario - between 94°30'W and 91°30'W.",4.8060000000000002e+01,-9.4500000000000000e+01,5.5200000000000003e+01,-9.1500000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1438,"Canada - Ontario - west of 94.5°W","Canada - Ontario - west of 94°30'W.",4.8689999999999998e+01,-9.5159999999999997e+01,5.3240000000000002e+01,-9.4500000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2011.069 2014.023",0
1439,"Canada - Ontario - west of 90°W","Canada - Ontario - west of 90°W.",4.8030000000000001e+01,-9.5159999999999997e+01,5.6200000000000003e+01,-9.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","03/30/20 00:00:00","2008.045 2011.051 2020.014",0
1440,"Canada - Ontario - 90°W to 84°W","Canada - Ontario - between 90°W and 84°W.",4.6109999999999999e+01,-9.0000000000000000e+01,5.6899999999999999e+01,-8.4000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.069 2014.023",0
1441,"Canada - Ontario - 84°W to 78°W","Canada - Ontario - between 84°W and 78°W.",4.1670000000000002e+01,-8.4000000000000000e+01,5.5369999999999997e+01,-7.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1442,"Canada - Ontario - east of 78°W","Canada - Ontario - east of 78°W.",4.3630000000000003e+01,-7.8000000000000000e+01,4.6250000000000000e+01,-7.4349999999999994e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1443,"Canada - Quebec - 78°W to 72°W","Canada - Quebec - between 78°W and 72°W.",4.4990000000000002e+01,-7.8000000000000000e+01,6.2619999999999997e+01,-7.2000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.069 2014.023",0
1444,"Canada - Quebec - 72°W to 66°W","Canada - Quebec - between 72°W and 66°W.",4.5009999999999998e+01,-7.2000000000000000e+01,6.1799999999999997e+01,-6.6000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1445,"Canada - Quebec - 66°W to 60°W","Canada - Quebec - between 66°W and 60°W.",4.7159999999999997e+01,-6.6000000000000000e+01,6.0420000000000002e+01,-6.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1446,"Canada - Quebec - east of 60°W","Canada - Quebec - east of 60°W.",5.0200000000000003e+01,-6.0000000000000000e+01,5.2009999999999998e+01,-5.7100000000000001e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1533,"Canada - Prince Edward Island","Canada - Prince Edward Island.",4.5899999999999999e+01,-6.4489999999999995e+01,4.7090000000000003e+01,-6.1899999999999999e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.068 2014.023",0
1534,"Canada - Nova Scotia - east of 63°W","Canada - Nova Scotia - east of 63°W.",4.4640000000000001e+01,-6.3000000000000000e+01,4.7079999999999998e+01,-5.9729999999999997e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2011.069 2014.023",0
1535,"Canada - Nova Scotia - west of 63°W","Canada - Nova Scotia - west of 63°W.",4.3409999999999997e+01,-6.6280000000000001e+01,4.6020000000000003e+01,-6.3000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.068 2014.023",0
1592,"China - 102°E to 108°E onshore","China - onshore between 102°E and 108°E.",2.1530000000000001e+01,1.0200000000000000e+02,4.2469999999999999e+01,1.0800000000000000e+02,,,,,,,,,,"OGP","EPSG","10/14/19 00:00:00","2008.045 2011.103 2014.023 2019.076",0
1593,"China - 108°E to 114°E onshore","China - onshore between 108°E and 114°E.",1.8109999999999999e+01,1.0800000000000000e+02,4.5109999999999999e+01,1.1400000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.103 2012.050 2014.023",0
1594,"China - 114°E to 120°E onshore","China - onshore between 114°E and 120°E.",2.2140000000000001e+01,1.1400000000000000e+02,5.1520000000000003e+01,1.2000000000000000e+02,,,,,,,,,,"OGP","EPSG","04/18/12 00:00:00","2008.045 2011.103 2012.050",0
2226,"Canada - Newfoundland - east of 54.5°W","Canada - Newfoundland - onshore east of 54°30'W.",4.6567800287196000e+01,-5.4500000000000000e+01,4.9880440168615998e+01,-5.2543563434093002e+01,,,0,,,,,,,"OGP","EPSG","12/14/20 00:00:00","2008.045 2011.067 2014.021 2020.115",0
2227,"Canada - Newfoundland and Labrador - 57.5°W to 54.5°W","Canada - Newfoundland and Labrador between 57°30'W and 54°30'W.",4.6810451303425999e+01,-5.7500000000000000e+01,5.4704265687623000e+01,-5.4500000000000000e+01,,,0,,,,,,,"OGP","EPSG","12/14/20 00:00:00","2008.045 2011.051 2014.021 2020.115",0
2251,"Caribbean - Puerto Rico and US Virgin Islands","Puerto Rico and US Virgin Islands - onshore and offshore.",1.4920000000000000e+01,-6.8489999999999995e+01,2.1859999999999999e+01,-6.3880000000000003e+01,,,,,,,,,"This area is an aggregation of areas codes 1194 and 1254.","OGP","EPSG","05/01/14 00:00:00","2009.063 2011.067 2014.021",0
2275,"Canada - Newfoundland and Labrador - 60°W to 57.5°W","Canada - Newfoundland west of 57°30'W.",4.7500000000000000e+01,-5.9479999999999997e+01,5.0539999999999999e+01,-5.7500000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.051 2011.067 2014.021",0
2276,"Canada - Quebec and Labrador - 63°W to 60°W","Canada - Quebec and Labrador between 63°W and 60°W.",4.7159999999999997e+01,-6.3000000000000000e+01,5.8920000000000002e+01,-6.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","07/27/11 00:00:00","2006.463 2008.045 2011.067",0
2277,"Canada - Quebec and Labrador - 66°W to 63°W","Canada - Quebec and Labrador between 66°W and 63°W.",4.7950000000000003e+01,-6.6000000000000000e+01,6.0520000000000003e+01,-6.3000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2006.463 2008.045 2011.067 2014.021",0
2278,"Canada - Quebec and Labrador - 69°W to 66°W","Canada - Quebec and Labrador between 69°W and 66°W.",4.7310000000000002e+01,-6.9000000000000000e+01,5.9000000000000000e+01,-6.6000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2006.463 2008.045 2011.067 2014.021",0
2279,"Canada - Quebec and Ontario - 75°W to 72°W","Canada - Quebec between 75°W and 72°W.; Canada - Ontario - east of 75°W.",4.4979999999999997e+01,-7.5000000000000000e+01,6.2530000000000001e+01,-7.2000000000000000e+01,,,,,,,,,,"OGP","EPSG","08/17/11 00:00:00","2008.045 2011.069",0
2280,"Canada - Quebec and Ontario - 78°W to 75°W","Canada - Quebec and Ontario - between 78°W and 75°W.",4.3630000000000003e+01,-7.8000000000000000e+01,6.2649999999999999e+01,-7.5000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.069 2014.021",0
2281,"Canada - Quebec and Ontario - MTM zone 10","Canada - Quebec west of 78°W; Canada - Ontario - between 79°30'W and 78°W in area to north of 47°N; between 80°15'W and 78°W in area between 46°N and 47°N; between 81°W and 78°W in area south of 46°N.",4.2259999999999998e+01,-8.1000000000000000e+01,6.2450000000000003e+01,-7.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2011.069 2014.021",0
2290,"Canada - Quebec, Newfoundland and Labrador - MTM zone 3","Canada - Newfoundland and Labrador between 60°W and 57°30'W; Canada - Quebec east of 60°W.",4.7500000000000000e+01,-6.0000000000000000e+01,5.5380000000000003e+01,-5.7100000000000001e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2006.463 2008.045 2011.067 2014.021",0
